1.49933,-0.000752277
1.50255,-0.0023009
1.50319,-0.00579084
1.50075,-0.00838358
1.49721,-0.00796723
1.49546,-0.00488078
1.49694,-0.00165597
1.50044,-0.00093863
1.50309,-0.00331408
1.50274,-0.00684669
1.49967,-0.00866344
1.49639,-0.00728241
1.49557,-0.00383287
1.4979,-0.00114603
1.50146,-0.00142437
1.50334,-0.00443917
1.50202,-0.00773647
1.49856,-0.00863361
1.4958,-0.00639711
1.49599,-0.00285887
1.49898,-0.000923302
1.50232,-0.00217493
1.50328,-0.00559153
1.50109,-0.00839392
1.49752,-0.00830024
1.4955,-0.00538563
1.49668,-0.00204019
1.50009,-0.00100921
1.50295,-0.00313492
1.50292,-0.00668442
1.50003,-0.00877102
1.49663,-0.00769356
1.49551,-0.00433238
1.49758,-0.00144574
1.50115,-0.00140068
1.5033,-0.00423261
1.50228,-0.00763573
1.49892,-0.00884176
1.49596,-0.00686559
1.49583,-0.0033251
1.49863,-0.00112654
1.50206,-0.00207057
1.50334,-0.0053855
1.50141,-0.00837441
1.49785,-0.00860431
1.49557,-0.00588601
1.49643,-0.00244786
1.49973,-0.00111164
1.50277,-0.00296982
1.50307,-0.00650681
1.50039,-0.00884606
1.4969,-0.00808129
1.49547,-0.00483666
1.49727,-0.00177427
1.50082,-0.00140597
1.50322,-0.00403143
1.50252,-0.00751221
1.49928,-0.00901722
1.49616,-0.00731802
1.49569,-0.00380496
1.49828,-0.00136162
1.50179,-0.00199001
1.50336,-0.00517573
1.50172,-0.00832644
1.49819,-0.00887814
1.49566,-0.00637899
1.49621,-0.00287692
1.49938,-0.00124643
1.50257,-0.00282145
1.50319,-0.0063166
1.50073,-0.00888916
1.4972,-0.00844361
1.49547,-0.00534277
1.49698,-0.00213019
1.50048,-0.00144153
1.50311,-0.00383858
1.50273,-0.00736819
1.49965,-0.00915978
1.49637,-0.00775187
1.49559,-0.00429573
1.49794,-0.00162794
1.5015,-0.00193523
1.50335,-0.00496521
1.502,-0.00825165
1.49854,-0.00912068
1.4958,-0.00686171
1.49602,-0.00332507
1.49902,-0.00141376
1.50235,-0.00269233
1.50329,-0.00611661
1.50107,-0.00890121
1.49751,-0.00877871
1.4955,-0.00584776
1.49671,-0.00251187
1.50013,-0.00150837
1.50297,-0.00365694
1.50291,-0.00720611
1.50001,-0.00926948
1.49662,-0.00816476
1.49552,-0.00479458
1.49762,-0.00192458
1.50118,-0.00190801
1.50331,-0.00475697
1.50227,-0.00815188
1.4989,-0.00933112
1.49596,-0.00733139
1.49585,-0.00378987
1.49867,-0.00161359
1.5021,-0.00258485
1.50335,-0.00590976
1.50139,-0.00888333
1.49783,-0.00908504
1.49557,-0.00634866
1.49646,-0.00291741
1.49978,-0.00160729
1.5028,-0.00348932
1.50307,-0.00702854
1.50037,-0.00934662
1.49689,-0.00855447
1.49549,-0.00529863
1.49731,-0.0022504
1.50086,-0.00190989
1.50324,-0.00455402
1.50251,-0.00802922
1.49926,-0.00950895
1.49615,-0.00778533
1.49571,-0.00426872
1.49832,-0.00184557
1.50182,-0.00250122
1.50337,-0.00569903
1.5017,-0.00883691
1.49817,-0.00936126
1.49567,-0.00684254
1.49624,-0.00334474
1.49942,-0.00173878
1.5026,-0.00333841
1.5032,-0.00683823
1.50071,-0.0093918
1.49718,-0.00891899
1.49548,-0.00580492
1.49701,-0.00260399
1.50052,-0.00194219
1.50313,-0.00435931
1.50272,-0.00788592
1.49963,-0.00965391
1.49637,-0.00822099
1.49561,-0.00475891
1.49798,-0.0021091
1.50153,-0.00244345
1.50337,-0.00548745
1.50199,-0.00876356
1.49852,-0.0096063
1.49579,-0.0073265
1.49604,-0.00379159
1.49906,-0.00190308
1.50238,-0.00320675
1.50329,-0.00663801
1.50105,-0.00940587
1.49749,-0.00925648
1.49551,-0.00631048
1.49674,-0.00298372
1.50017,-0.00200596
1.50299,-0.00417576
1.50291,-0.00772442
1.49999,-0.00976602
1.49661,-0.00863595
1.49554,-0.0052576
1.49765,-0.0024033
1.50122,-0.00241333
1.50333,-0.00527805
1.50226,-0.00866513
1.49888,-0.00981934
1.49595,-0.00779775
1.49587,-0.0042555
1.49871,-0.00210015
1.50213,-0.00309677
1.50335,-0.00643081
1.50138,-0.00938994
1.49781,-0.00956536
1.49557,-0.00681232
1.49649,-0.00338772
1.49982,-0.00210201
1.50283,-0.0040062
1.50307,-0.00754732
1.50035,-0.00984556
1.49688,-0.00902796
1.4955,-0.00576189
1.49734,-0.00272704
1.50089,-0.00241245
1.50325,-0.00507384
1.5025,-0.00854369
1.49924,-0.00999982
1.49614,-0.00825357
1.49573,-0.00473388
1.49836,-0.00232968
1.50186,-0.00301069
1.50338,-0.00621961
1.50169,-0.00934539
1.49815,-0.00984427
1.49567,-0.0073075
1.49626,-0.0038139
1.49946,-0.00223087
1.50263,-0.00385333
1.5032,-0.00735734
1.5007,-0.00989311
1.49717,-0.00939499
1.49549,-0.00626881
1.49705,-0.00307891
1.50056,-0.00244215
1.50315,-0.00487782
1.50272,-0.00840149
1.49961,-0.0101475
1.49636,-0.00869138
1.49563,-0.00522399
1.49802,-0.00259107
1.50157,-0.00295055
1.50338,-0.00600746
1.50198,-0.00927381
1.4985,-0.0100921
1.49579,-0.0077931
1.49607,-0.00426
1.4991,-0.00239279
1.50241,-0.00371974
1.50329,-0.00715733
1.50104,-0.0099095
1.49747,-0.00973518
1.49552,-0.00677538
1.49677,-0.0034573
1.50021,-0.0025035
1.50301,-0.00469292
1.50291,-0.00824096
1.49997,-0.0102623
1.4966,-0.00910874
1.49555,-0.00572301
1.49769,-0.00288346
1.50126,-0.00291819
1.50334,-0.00579739
1.50225,-0.00917707
1.49886,-0.010308
1.49595,-0.00826629
1.49589,-0.00472356
1.49874,-0.00258775
1.50216,-0.00360786
1.50336,-0.00695022
1.50136,-0.00989584
1.4978,-0.0100469
1.49558,-0.00727859
1.49652,-0.00386033
1.49985,-0.00259734
1.50285,-0.00452198
1.50307,-0.00806472
1.50033,-0.0103445
1.49687,-0.00950339
1.49551,-0.00622802
1.49737,-0.00320573
1.50093,-0.00291519
1.50327,-0.00559246
1.50249,-0.0090572
1.49923,-0.0104914
1.49614,-0.00872435
1.49575,-0.00520199
1.49839,-0.00281547
1.50189,-0.00351995
1.50339,-0.00673902
1.50168,-0.00985348
1.49814,-0.0103288
1.49567,-0.00777548
1.49629,-0.00428595
1.49949,-0.00272422
1.50266,-0.00436774
1.5032,-0.00787548
1.50068,-0.0103947
1.49716,-0.00987325
1.4955,-0.00673604
1.49708,-0.0035565
1.50059,-0.00294294
1.50317,-0.00539566
1.50271,-0.00891646
1.49959,-0.010642
1.49635,-0.00916466
1.49564,-0.00569256
1.49805,-0.00307536
1.5016,-0.00345808
1.50339,-0.00652677
1.50197,-0.00978401
1.49849,-0.0105797
1.49579,-0.00826311
1.49609,-0.00473186
1.49913,-0.00288442
1.50243,-0.00423281
1.5033,-0.00767611
1.50102,-0.0104137
1.49746,-0.0102164
1.49552,-0.00724407
1.4968,-0.00393416
1.50024,-0.00300253
1.50304,-0.00520995
1.50291,-0.0087573
1.49996,-0.0107598
1.49659,-0.00958477
1.49557,-0.00619241
1.49772,-0.00336659
1.50129,-0.00342409
1.50335,-0.00631655
1.50224,-0.00968928
1.49885,-0.0107988
1.49595,-0.00873864
1.49592,-0.00519564
1.49878,-0.00307794
1.50219,-0.00411964
1.50337,-0.00746955
1.50135,-0.0104026
1.49779,-0.0105313
1.49558,-0.00774908
1.49655,-0.00433684
1.49989,-0.00309481
1.50287,-0.0050382
1.50307,-0.00858231
1.50032,-0.010845
1.49686,-0.00998238
1.49552,-0.00669863
1.49741,-0.00368804
1.50096,-0.00341963
1.50329,-0.0061114
1.50249,-0.00957133
1.49921,-0.0109854
1.49613,-0.00919931
1.49577,-0.00567467
1.49843,-0.0033045
1.50192,-0.00403052
1.5034,-0.0072588
1.50167,-0.0103628
1.49813,-0.0108165
1.49567,-0.0082481
1.49632,-0.00476247
1.49953,-0.00322038
1.50268,-0.00488317
1.5032,-0.00839422
1.50067,-0.0108982
1.49715,-0.0103554
1.49551,-0.00720822
1.49711,-0.00403834
1.50062,-0.00344607
1.50319,-0.00591435
1.50271,-0.00943242
1.49958,-0.0111393
1.49635,-0.00964248
1.49566,-0.00616621
1.49808,-0.00356355
1.50163,-0.00396754
1.5034,-0.00704694
1.50196,-0.0102957
1.49848,-0.0110708
1.4958,-0.00873818
1.49611,-0.00520879
1.49917,-0.00337952
1.50246,-0.00474749
1.5033,-0.00819591
1.50101,-0.0109201
1.49745,-0.0107019
1.49553,-0.00771817
1.49683,-0.00441588
1.50028,-0.00350456
1.50306,-0.00572839
1.5029,-0.00927499
1.49994,-0.0112603
1.49659,-0.0100657
1.49558,-0.00666742
1.49775,-0.00385426
1.50132,-0.00393258
1.50337,-0.00683704
1.50223,-0.0102033
1.49884,-0.0112933
1.49595,-0.00921643
1.49594,-0.00567335
1.49881,-0.00357225
1.50222,-0.00463363
1.50337,-0.00799032
1.50134,-0.0109119
1.49778,-0.0110202
1.49559,-0.00822545
1.49657,-0.00481882
1.49992,-0.00359596
1.5029,-0.00555638
1.50307,-0.00910163
1.50031,-0.0113488
1.49685,-0.0104666
1.49554,-0.00717536
1.49744,-0.00417553
1.50099,-0.00392729
1.5033,-0.00663219
1.50248,-0.0100877
1.4992,-0.0114834
1.49613,-0.00968009
1.49579,-0.00615353
1.49846,-0.00379833
1.50195,-0.00454392
1.50341,-0.00778049
1.50166,-0.0108749
1.49812,-0.011309
1.49568,-0.00872703
1.49634,-0.00524508
1.49956,-0.00372088
1.5027,-0.00540113
1.50321,-0.0089151
1.50066,-0.0114052
1.49714,-0.0108431
1.49552,-0.00768702
1.49714,-0.00452601
1.50066,-0.00395309
1.50321,-0.00643542
1.50271,-0.00995093
1.49957,-0.0116408
1.49635,-0.0101265
1.49568,-0.00664661
1.49812,-0.00405721
1.50166,-0.00448046
1.50341,-0.00756948
1.50196,-0.0108106
1.49847,-0.0115669
1.4958,-0.00921997
1.49614,-0.0056924
1.4992,-0.00387963
1.50249,-0.00526528
1.50331,-0.00871826
1.50101,-0.0114304
1.49745,-0.0111932
1.49554,-0.00819936
1.49686,-0.00490408
1.50031,-0.00401114
1.50308,-0.00624973
1.50291,-0.00979559
1.49994,-0.0117654
1.49659,-0.0105532
1.4956,-0.0071497
1.49778,-0.00434807
1.50135,-0.00444516
1.50338,-0.0073604
1.50223,-0.0107208
1.49883,-0.0117932
1.49595,-0.00970136
1.49596,-0.00615832
1.49884,-0.00407227
1.50224,-0.00515135
1.50338,-0.00851408
1.50134,-0.0114253
1.49777,-0.0115153
1.4956,-0.00870935
1.4966,-0.0053079
1.49995,-0.00410233
1.50292,-0.00607803
1.50307,-0.00962424
1.5003,-0.0118574
1.49685,-0.0109577
1.49555,-0.00765987
1.49746,-0.00466982
1.50103,-0.00443971
1.50332,-0.00715634
1.50248,-0.0106078
1.49919,-0.0119871
1.49613,-0.0101684
1.49581,-0.00664024
1.49849,-0.00429854
1.50197,-0.00506166
1.50342,-0.0083056
1.50165,-0.0113913
1.49811,-0.0118079
1.49568,-0.00921395
1.49636,-0.00573541
1.49959,-0.00422728
1.50273,-0.00592313
1.50321,-0.00943965
1.50065,-0.0119173
1.49714,-0.011338
1.49553,-0.0081741
1.49716,-0.00502113
1.50069,-0.00446554
1.50322,-0.00696036
1.50271,-0.0104735
1.49956,-0.0121483
1.49635,-0.0106184
1.4957,-0.0071354
1.49815,-0.00455792
1.50169,-0.00499836
1.50343,-0.00809591
1.50195,-0.0113301
1.49846,-0.0120698
1.4958,-0.00971018
1.49616,-0.00618435
1.49923,-0.00438635
1.50251,-0.00578772
1.50332,-0.00924469
1.501,-0.011946
1.49744,-0.0116921
1.49555,-0.00868933
1.49688,-0.00540038
1.50034,-0.00452382
1.5031,-0.00677549
1.50291,-0.0103206
1.49993,-0.0122767
1.49658,-0.0110489
1.49561,-0.00764094
1.49781,-0.00484962
1.50138,-0.00496338
1.5034,-0.00788812
1.50223,-0.0112433
1.49882,-0.0123001
1.49596,-0.0101951
1.49598,-0.00665225
1.49887,-0.00457957
1.50227,-0.00567431
1.50339,-0.00904234
1.50133,-0.0119443
1.49777,-0.0120182
1.49561,-0.00920251
1.49662,-0.00580575
1.49998,-0.00461549
1.50294,-0.00660466
1.50308,-0.0101517
1.50029,-0.0123725
1.49685,-0.0114574
1.49556,-0.00815387
1.49749,-0.00517254
1.50105,-0.00495843
1.50334,-0.00768535
1.50248,-0.0111332
1.49919,-0.012498
1.49614,-0.0106659
1.49583,-0.00713649
1.49852,-0.00480674
1.502,-0.00558528
1.50343,-0.00883565
1.50165,-0.0119138
1.49811,-0.012315
1.49569,-0.00971059
1.49639,-0.00623515
1.49962,-0.00474118
1.50275,-0.0064507
1.50322,-0.00996941
1.50065,-0.0124362
1.49714,-0.0118418
1.49555,-0.00867119
1.49719,-0.00552536
1.50072,-0.00498496
1.50324,-0.0074907
1.50271,-0.0110018
1.49956,-0.0126633
1.49635,-0.0111199
1.49571,-0.00763432
1.49817,-0.00506733
1.50171,-0.00552279
1.50344,-0.00862774
1.50195,-0.0118559
1.49846,-0.0125811
1.49581,-0.0102105
1.49618,-0.00668634
1.49926,-0.00490125
1.50253,-0.00631631
1.50333,-0.00977673
1.501,-0.0124686
1.49744,-0.0122002
1.49556,-0.00918983
1.49691,-0.00590647
1.50037,-0.00504418
1.50312,-0.00730719
1.50291,-0.0108517
1.49993,-0.0127958
1.49659,-0.0115546
1.49563,-0.00814286
1.49784,-0.00536056
1.50141,-0.00548879
1.50341,-0.00842173
1.50223,-0.0117724
1.49882,-0.0128157
1.49596,-0.0106995
1.496,-0.00715683
1.4989,-0.00509578
1.50229,-0.00620405
1.5034,-0.00957663
1.50133,-0.0124707
1.49777,-0.0125307
1.49562,-0.00970669
1.49665,-0.00631405
1.50001,-0.00513703
1.50296,-0.00713778
1.50309,-0.0106855
1.50029,-0.0128957
1.49685,-0.0119675
1.49558,-0.00865913
1.49752,-0.00568536
1.50108,-0.00548501
1.50335,-0.00822076
1.50249,-0.0116655
1.49919,-0.013018
1.49614,-0.0111745
1.49585,-0.00764402
1.49855,-0.00532456
1.50203,-0.00611631
1.50345,-0.00937217
1.50165,-0.0124438
1.49811,-0.012832
1.4957,-0.0102187
1.49641,-0.00674602
1.49965,-0.00526417
1.50277,-0.00698534
1.50323,-0.0105059
1.50065,-0.0129634
1.49714,-0.0123564
1.49556,-0.00918008
1.49722,-0.00604039
1.50074,-0.00551294
1.50326,-0.00802794
1.50272,-0.0115373
1.49956,-0.0131876
1.49635,-0.0116329
1.49573,-0.00814513
1.4982,-0.00558709
1.50174,-0.00605528
1.50345,-0.00916649
1.50196,-0.0123895
1.49846,-0.0131026
1.49582,-0.0107229
1.4962,-0.00720011
1.49929,-0.00542598
1.50256,-0.00685258
1.50334,-0.0103159
1.501,-0.0129998
1.49744,-0.0127193
1.49558,-0.00970263
1.49693,-0.00642407
1.5004,-0.0055738
1.50314,-0.00784633
1.50292,-0.0113903
1.49993,-0.0133244
1.49659,-0.0120721
1.49565,-0.00865726
1.49787,-0.00588258
1.50143,-0.00602293
1.50343,-0.00896273
1.50224,-0.0123096
1.49882,-0.0133417
1.49597,-0.0112162
1.49602,-0.00767385
1.49893,-0.00562255
1.50232,-0.0067421
1.50342,-0.0101185
1.50134,-0.0130059
1.49777,-0.0130545
1.49563,-0.0102237
1.49667,-0.00683455
1.50004,-0.00566855
1.50298,-0.00767892
1.5031,-0.0112272
1.50029,-0.0134286
1.49686,-0.0124896
1.49559,-0.00917743
1.49754,-0.00620998
1.50111,-0.00602103
1.50337,-0.00876406
1.50249,-0.0122062
1.49919,-0.0135486
1.49615,-0.0116958
1.49587,-0.00816462
1.49857,-0.00585368
1.50205,-0.0066563
1.50346,-0.00991667
1.50166,-0.012983
1.49811,-0.0133605
1.49571,-0.0107401
1.49643,-0.00726977
1.49968,-0.00579788
1.50279,-0.00752858
1.50324,-0.0110507
1.50065,-0.0135007
1.49714,-0.0128834
1.49558,-0.00970257
1.49724,-0.00656796
1.50077,-0.00605107
1.50328,-0.00857361
1.50273,-0.0120815
1.49956,-0.0137228
1.49636,-0.012159
1.49575,-0.00866963
1.49823,-0.00611889
1.50176,-0.0065974
1.50347,-0.00971367
1.50196,-0.0129326
1.49846,-0.013636
1.49583,-0.0112489
1.49622,-0.00772746
1.49932,-0.00596218
1.50258,-0.00739808
1.50335,-0.0108637
1.50101,-0.0135414
1.49745,-0.0132512
1.49559,-0.0102296
1.49696,-0.00695493
1.50042,-0.0061143
1.50316,-0.00839445
1.50293,-0.011938
1.49993,-0.0138642
1.4966,-0.0126031
1.49566,-0.00918597
1.49789,-0.00641741
1.50146,-0.0065674
1.50345,-0.00951265
1.50224,-0.0128566
1.49883,-0.0138799
1.49598,-0.0117471
1.49604,-0.00820513
1.49896,-0.00616155
1.50234,-0.00729001
1.50343,-0.0106694
1.50134,-0.0135517
1.49778,-0.0135915
1.49564,-0.0107553
1.49669,-0.00736905
1.50007,-0.00621171
1.503,-0.00822961
1.50311,-0.0117783
1.5003,-0.013973
1.49686,-0.0130258
1.49561,-0.00971064
1.49757,-0.00674818
1.50113,-0.00656809
1.50339,-0.00931678
1.5025,-0.012757
1.4992,-0.0140917
1.49616,-0.0122318
1.49589,-0.00870015
1.4986,-0.00639582
1.50207,-0.00720682
1.50348,-0.0104707
1.50167,-0.013533
1.49812,-0.0139025
1.49573,-0.0112767
1.49645,-0.00780825
1.4997,-0.006344
1.50281,-0.00808198
1.50325,-0.0116053
1.50066,-0.0140497
1.49715,-0.0134246
1.49559,-0.0102406
1.49726,-0.00710987
1.50079,-0.00660098
1.5033,-0.00912922
1.50274,-0.0126361
1.49957,-0.0142707
1.49637,-0.0127002
1.49577,-0.00920971
1.49825,-0.0066645
1.50179,-0.00715074
1.50349,-0.0102708
1.50197,-0.0134868
1.49847,-0.014183
1.49584,-0.0117907
1.49624,-0.00827024
1.49934,-0.00651156
1.5026,-0.00795436
1.50337,-0.0114218
1.50101,-0.0140949
1.49746,-0.0137978
1.49561,-0.0107726
1.49698,-0.00750089
1.50045,-0.00666734
1.50318,-0.00895308
1.50294,-0.0124964
1.49994,-0.014417
1.49661,-0.0131496
1.49568,-0.00973091
1.49791,-0.00696683
1.50148,-0.00712381
1.50346,-0.010073
1.50226,-0.0134149
1.49884,-0.0144321
1.49599,-0.0122942
1.49606,-0.00875255
1.49898,-0.00671454
1.50236,-0.00784936
1.50345,-0.0112309
1.50135,-0.0141097
1.49779,-0.0141433
1.49566,-0.0113036
1.49671,-0.0079194
1.50009,-0.00676819
1.50302,-0.00879139
1.50312,-0.0123405
1.50031,-0.0145306
1.49688,-0.0135777
1.49563,-0.0102607
1.49759,-0.00730175
1.50116,-0.00712782
1.50341,-0.00988046
1.50252,-0.0133195
1.49921,-0.0146489
1.49618,-0.0127844
1.49591,-0.00925251
1.49862,-0.00695274
1.5021,-0.00776946
1.50349,-0.0110357
1.50168,-0.0140955
1.49813,-0.0144597
1.49574,-0.0118305
1.49648,-0.00836333
1.49973,-0.00690423
1.50284,-0.0086471
1.50327,-0.0121713
1.50067,-0.0146121
1.49716,-0.0139821
1.49561,-0.010796
1.49729,-0.00766795
1.50082,-0.00716433
1.50332,-0.00969634
1.50275,-0.0132027
1.49958,-0.0148331
1.49639,-0.0132584
1.49579,-0.00976732
1.49827,-0.00722571
1.50181,-0.00771692
1.5035,-0.0108395
1.50199,-0.0140537
1.49848,-0.0147456
1.49586,-0.0123501
1.49626,-0.00883039
1.49936,-0.00707588
1.50262,-0.00852299
1.50338,-0.0119916
1.50103,-0.014662
1.49747,-0.0143608
1.49563,-0.0113337
1.497,-0.00806382
1.50047,-0.00723462
1.5032,-0.00952378
1.50296,-0.0130671
1.49995,-0.0149845
1.49663,-0.0137136
1.4957,-0.010294
1.49794,-0.00753267
1.5015,-0.0076938
1.50348,-0.0106454
1.50227,-0.0139862
1.49885,-0.015
1.49601,-0.0128594
1.49608,-0.00931807
1.499,-0.00728328
1.50238,-0.00842175
1.50346,-0.0118046
1.50137,-0.0146816
1.4978,-0.014712
1.49568,-0.0118705
1.49674,-0.00848753
1.50011,-0.00733971
1.50304,-0.00936584
1.50314,-0.0129153
1.50033,-0.0151031
1.49689,-0.0141474
1.49565,-0.0108296
1.49761,-0.00787259
1.50118,-0.00770191
1.50343,-0.0104567
1.50253,-0.0138952
1.49922,-0.0152222
1.49619,-0.0133555
1.49593,-0.00982371
1.49864,-0.00752627
1.50212,-0.00834585
1.50351,-0.0116134
1.5017,-0.014672
1.49815,-0.015034
1.49576,-0.0124034
1.4965,-0.00893699
1.49975,-0.00748033
1.50286,-0.0092255
1.50329,-0.0127502
1.50069,-0.0151896
1.49718,-0.0145577
1.49563,-0.0113709
1.49731,-0.00824413
1.50084,-0.00774283
1.50334,-0.0102765
1.50277,-0.0137828
1.4996,-0.0154118
1.49641,-0.0138356
1.49581,-0.0103445
1.4983,-0.00780438
1.50183,-0.00829759
1.50352,-0.0114212
1.502,-0.014635
1.4985,-0.0153256
1.49588,-0.0129292
1.49628,-0.00940989
1.49939,-0.00765693
1.50264,-0.00910559
1.5034,-0.0125748
1.50105,-0.0152446
1.49749,-0.0149423
1.49565,-0.0119148
1.49702,-0.0086457
1.50049,-0.00781786
1.50322,-0.0101081
1.50298,-0.0136516
1.49997,-0.0155684
1.49665,-0.0142969
1.49572,-0.0108774
1.49796,-0.00811685
1.50152,-0.00827904
1.5035,-0.0112313
1.50229,-0.0145722
1.49887,-0.0155856
1.49603,-0.0134448
1.4961,-0.00990372
1.49902,-0.00786963
1.5024,-0.0090088
1.50348,-0.012392
1.50139,-0.0152691
1.49782,-0.0152994
1.4957,-0.0124581
1.49676,-0.00907544
1.50013,-0.00792805
1.50306,-0.00995455
1.50316,-0.0135043
1.50035,-0.0156924
1.49691,-0.014737
1.49567,-0.0114194
1.49763,-0.00846264
1.5012,-0.00829206
1.50345,-0.0110469
1.50255,-0.0144858
1.49924,-0.0158134
1.49621,-0.0139473
1.49595,-0.0104158
1.49867,-0.00811829
1.50214,-0.00893764
1.50353,-0.0122052
1.50172,-0.0152645
1.49817,-0.0156274
1.49578,-0.0129975
1.49652,-0.00953126
1.49977,-0.00807414
1.50288,-0.00981883
1.50331,-0.0133437
1.50071,-0.0157841
1.4972,-0.0151535
1.49565,-0.0119674
1.49733,-0.0088404
1.50086,-0.00833823
1.50336,-0.0108713
1.50279,-0.0143781
1.49962,-0.0160085
1.49643,-0.0144338
1.49583,-0.0109433
1.49832,-0.00840245
1.50185,-0.00889443
1.50355,-0.0120176
1.50203,-0.0152323
1.49853,-0.0159248
1.4959,-0.01353
1.4963,-0.0100108
1.4994,-0.00825657
1.50266,-0.0097038
1.50342,-0.0131728
1.50107,-0.0158442
1.49752,-0.0155443
1.49567,-0.0125182
1.49704,-0.00924855
1.50051,-0.00841887
1.50324,-0.0107077
1.503,-0.0142516
1.5,-0.0161707
1.49667,-0.0149017
1.49574,-0.0114832
1.49798,-0.00872134
1.50154,-0.00888127
1.50352,-0.0118324
1.50231,-0.0151744
1.49889,-0.0161908
1.49605,-0.0140524
1.49612,-0.0105116
1.49904,-0.0084755
1.50242,-0.00961219
1.50351,-0.0129948
1.50141,-0.0158739
1.49785,-0.0159076
1.49572,-0.0130685
1.49678,-0.0096852
1.50015,-0.00853505
1.50308,-0.0105591
1.50318,-0.014109
1.50037,-0.0163001
1.49694,-0.0153484
1.49569,-0.0120324
1.49765,-0.00907392
1.50122,-0.00890003
1.50347,-0.0116529
1.50258,-0.0150929
1.49927,-0.0164244
1.49624,-0.0145618
1.49597,-0.011031
1.49868,-0.00873077
1.50216,-0.00954653
1.50355,-0.0128128
1.50174,-0.0158744
1.49819,-0.0162418
1.49581,-0.0136151
1.49654,-0.0101483
1.49979,-0.00868752
1.5029,-0.0104287
1.50333,-0.0139533
1.50074,-0.0163972
1.49723,-0.0157714
1.49567,-0.0125877
1.49735,-0.00945885
1.50088,-0.00895233
1.50338,-0.0114824
1.50282,-0.0149902
1.49965,-0.0166252
1.49645,-0.0150553
1.49585,-0.0115659
1.49833,-0.00902193
1.50187,-0.00950918
1.50357,-0.0126302
1.50205,-0.0158474
1.49855,-0.0165454
1.49593,-0.0141548
1.49632,-0.0106354
1.49942,-0.00887674
1.50268,-0.0103193
1.50345,-0.0137874
1.5011,-0.0164628
1.49754,-0.0161688
1.49569,-0.013146
1.49706,-0.0098745
1.50053,-0.0090395
1.50326,-0.0113241
1.50303,-0.0148687
1.50003,-0.0167932
1.4967,-0.0155301
1.49576,-0.0121135
1.49799,-0.00934821
1.50156,-0.00950226
1.50355,-0.0124502
1.50234,-0.0157947
1.49893,-0.0168174
1.49608,-0.0146846
1.49614,-0.011144
1.49906,-0.00910286
1.50244,-0.0102336
1.50353,-0.0136145
1.50144,-0.0164979
1.49788,-0.0165387
1.49574,-0.013704
1.49679,-0.010319
1.50017,-0.00916262
1.5031,-0.0111813
1.50321,-0.0147313
1.5004,-0.0169283
1.49697,-0.0159838
1.49571,-0.0126707
1.49767,-0.00970856
1.50123,-0.00952766
1.50349,-0.0122761
1.50261,-0.0157184
1.4993,-0.0170571
1.49627,-0.0152014
